video_id,trending_date,title,channel_title,category_id,publish_date,time_frame,published_day_of_week,publish_country,views,likes,dislikes,comment_count
x8eLIJAM58M,17.14.11,KUWTK | Scott Gets Upset Over Being Uninvited to Khloe K.'s Party | E!,E! Entertainment,24,08-11-17,14:00 to 14:59,Wednesday,JP,812007,5894,951,851
6V_aZsATDsM,17.14.11,"Chapter 28: I Love My Baby But, I Miss My Dad",Whitney Port,26,09-11-17,17:00 to 17:59,Thursday,CA,55398,1170,22,336
qg0GdM60syI,17.14.11,Huffy Metaloid Bicycle Commercial 1997,90s Commercials,27,31-03-17,21:00 to 21:59,Friday,IN,773,2,0,0
8j_BYfVEyhA,17.14.11,"O.T. Genasis Talks About His Come Up, Opens Up About His Son's Autism  + More",Breakfast Club Power 105.1 FM,24,08-11-17,13:00 to 13:59,Wednesday,CA,581288,5075,725,1780
9ymjcSvEyhk,17.14.11,Enter Shikari - The Sights (Official Video),Enter Shikari,10,09-11-17,14:00 to 14:59,Thursday,GB,99619,3959,158,335
oB3SAI2oCqk,17.14.11,Caterham Chris Hoy 60 Second Donut Challenge,Caterham Cars,2,09-11-17,9:00 to 9:59,Thursday,GB,4850,22,1,1
HNa_UWX51_s,17.14.11,Last Friday Night - Katy Perry ('40s Jazz Vibes Style Cover) ft. Olivia Kuper Harris,PostmodernJukebox,10,09-11-17,18:00 to 18:59,Thursday,CA,226088,10844,302,555
08nkwgZIE4I,17.14.11,P!nk - Barbies (Audio),PinkVEVO,10,08-11-17,22:00 to 22:59,Wednesday,JP,651036,23338,442,1101
5Smb3tZD1Qc,17.14.11,Tamar Braxton Talks Divorce In First Interview,Tamar Chronicles,24,08-11-17,18:00 to 18:59,Wednesday,GB,451356,3454,284,623
YHDbsyyjld0,17.14.11,A Tropical Island with 500 CATS!,Kitten Lady,15,09-11-17,23:00 to 23:59,Thursday,AU,46571,4250,16,408
uyl6WtHEYOQ,17.14.11,Fire breathing full twist backflips in one minute - Guinness World Records Day,Guinness World Records,24,10-11-17,20:00 to 20:59,Friday,JP,28539,681,25,45
bhoFXkVy8JA,17.14.11,Basmati Blues - Trailer,Blockbuster,1,13-10-17,8:00 to 8:59,Friday,CA,12609,40,79,17
_w58R1OGQFA,17.14.11,Train - Have Yourself a Merry Little Christmas,TrainVEVO,10,09-11-17,15:00 to 15:59,Thursday,GB,30021,569,42,44
BEweWXa5Twk,17.14.11,FACE SURGERY WITH MAKEUP,Christen Dominique,26,09-11-17,3:00 to 3:59,Thursday,BR,471266,23634,460,1714
egXr0PU-kCY,17.14.11,BEAUTY GURU GETS A MAKEOVER... FINALE,James Charles,24,08-11-17,22:00 to 22:59,Wednesday,IN,1073134,47793,1886,5358
fIQ2Ty2OL34,17.14.11,"James Harden Triple-Double 2017.11.09 vs Cavs - 35 Pts, 13 Asts, 11 Rebs, 5 Stls, 2 GOOD!",FreeDawkins,17,10-11-17,4:00 to 4:59,Friday,AU,18573,420,10,236
d_j512i2k6c,17.14.11,Could an Earthquake Destroy USA - Biggest Earthquakes Ever,The Infographics Show,27,08-11-17,20:00 to 20:59,Wednesday,AU,250193,5748,332,1197
4d07RXYLsJE,17.14.11,Sphaera - demonstrating interaction,Jenny Hanell,28,04-11-17,20:00 to 20:59,Saturday,IN,1827,3,0,2
DOIw62TXYkg,17.14.11,GoPro Gets Melted by Lava and Survives,PetaPixel,28,07-11-17,19:00 to 19:59,Tuesday,JP,2457408,2707,200,209
0lbJHqAGpbA,17.14.11,Dog reunites with her family,RM Videos,23,09-11-17,16:00 to 16:59,Thursday,GB,51143,258,5,10
JuP1Z8xpRb8,17.14.11,Brian Justin Crum - Wild Side,BrianJustinCrum,24,09-11-17,17:00 to 17:59,Thursday,US,27010,1666,36,150
CR9zYgr84QY,17.14.11,Chocolate Orange Autumn Cupcakes | Cupcake Jemma,CupcakeJemma,26,09-11-17,18:00 to 18:59,Thursday,CA,122669,5723,55,263
1640fZpYBSY,17.14.11,I love the Price is Right! Wooo! -Kevin,Anaki Abo,22,07-11-17,18:00 to 18:59,Tuesday,IN,358597,1211,72,593
M2-IpsWQUWs,17.14.11,Katy Perry - Swish Swish (Behind the Scenes with Just Dance),Katy Perry,24,09-11-17,19:00 to 19:59,Thursday,GB,56012,6243,106,414
7m630xvAJtA,17.14.11,I'm With Her - See You Around [Official Audio],I'm With Her,22,09-11-17,16:00 to 16:59,Thursday,AU,6148,121,3,19
510KQ_LXGww,17.14.11,My Every Day Autumn Makeup | Zoella,Zoella,26,08-11-17,18:00 to 18:59,Wednesday,GB,1390440,86207,1775,710
CO9dIyNM_9Q,17.14.11,Pitcher Roy Halladay Dies After Crashing ICON A5 Plane He Promoted in October (File),Storyful News,25,07-11-17,22:00 to 22:59,Tuesday,IN,244532,633,174,765
hX643KbiI4s,17.14.11,Selena Gomez Singing Wolves and It Ain't Me FULL Instagram Live | Acoustic,Tu Fan,24,08-11-17,21:00 to 21:59,Wednesday,BR,82087,998,93,289
mwpHSMv1pI4,17.14.11,Girlfriend Gives Me A Surprise Makeover!? | Hannah Hart,MyHarto,23,09-11-17,1:00 to 1:59,Thursday,BR,359120,15130,223,1143
Mfiim71QdYQ,17.14.11,Obama arrives for jury duty at Daley Center,Chicago Sun-Times,25,08-11-17,18:00 to 18:59,Wednesday,CA,33768,426,88,550
UFPSIa1cLRQ,17.14.11,Phillip Phillips - Magnetic (Audio),PhilPhillipsVEVO,10,09-11-17,5:00 to 5:59,Thursday,IN,38068,2195,28,154
o78x918zbFk,17.14.11,TOTAL FAIL! NATASHA DENONA HOLIDAY WTF,Tati,26,08-11-17,18:00 to 18:59,Wednesday,AU,1277364,56867,2148,25326
iNf6VErGDLI,17.14.11,Ozuna - MÃƒÂºsica Sin Fronteras (A YouTube Documentary),Ozuna,10,08-11-17,14:00 to 14:59,Wednesday,JP,1498866,67227,1473,4645
6ixU_vdE0Es,17.14.11,BOYFRIEND DOES MY MAKEUP | Madelaine Petsch,Madelaine Petsch,22,08-11-17,22:00 to 22:59,Wednesday,AU,280065,20289,38,939
wRGldR_SQAA,17.14.11,Apple Clips sample,Steve Kovach,22,09-11-17,18:00 to 18:59,Thursday,GB,2259,0,0,0
agKDPntMv-E,17.14.11,Stephen A. Smith slams the Philadelphia 76ers for its 'Trust The Process' | First Take | ESPN,ESPN,17,08-11-17,15:00 to 15:59,Wednesday,GB,470191,4037,430,1553
Xl38SuxyrgM,17.14.11,"STEPH CURRY and OMRI CASSPI, postgame GSW (9-3) vs MIN: peaking?, turnovers, Casspi role",LetsGoWarriors,17,09-11-17,7:00 to 7:59,Thursday,JP,16305,147,13,47
u7pV4vxD1bs,17.14.11,World's first self-driving shuttle crashes on first day of use,KSNV News 3 Las Vegas,25,08-11-17,20:00 to 20:59,Wednesday,JP,169511,57,59,79
zYWt2mnalP8,17.14.11,How To Do Thanksgiving Makeup That Has Nothing To Do With The 566 Federally Recognized Tribes,Sailor J,24,08-11-17,0:00 to 0:59,Wednesday,GB,160477,8388,691,950
PoNWU2cox9w,17.14.11,Inside Keanu Reeves' Custom Motorcycle Shop | WIRED,WIRED,2,08-11-17,15:00 to 15:59,Wednesday,CA,704363,16352,224,841
6hTzM1BPdU8,17.14.11,Kids Describe America to Koji the Illustrator,HiHo Kids,22,08-11-17,21:00 to 21:59,Wednesday,AU,130778,5684,53,737
MCW5HUkrr-o,17.14.11,Impossible Active Audio Noise Cancelling by Muzo,ElectroBOOM,28,08-11-17,17:00 to 17:59,Wednesday,GB,560569,29990,341,1788
YvfYK0EEhK4,17.15.11,Brent Pella - Why You Shouldn't Fly on Spirit Airlines,Brent Pella,23,14-11-17,15:00 to 15:59,Tuesday,CA,462490,14132,795,666
cxMvzK2OQTw,17.15.11,Cards Against Humanity Saves America,Cards Against Humanity,23,14-11-17,16:00 to 16:59,Tuesday,AU,295217,4854,1439,1267
bAkEd8r7Nnw,17.15.11,Slow Mo Katana Sword - 4K - The Slow Mo Guys,The Slow Mo Guys,24,14-11-17,18:00 to 18:59,Tuesday,JP,1525400,63995,896,4697
ItYOdWRo0JY,17.15.11,Selling My iPhone X To a Machine at Walmart,TechSmartt,28,14-11-17,0:00 to 0:59,Tuesday,AU,1836419,28647,17815,7860
5530I_pYjbo,17.15.11,How I Trained My Cats,JunsKitchen,26,14-11-17,12:00 to 12:59,Tuesday,IN,977285,87615,391,5575
dUMH6DVYskc,17.15.11,Ten-Year-Old's Face Unlocks Face ID on His Mom's iPhone X,Attaullah Malik,28,14-11-17,12:00 to 12:59,Tuesday,GB,390964,3687,1273,1224
gjXrm2Q-te4,17.15.11,Jimmy Fallon Pays Tribute to His Mother Gloria,The Tonight Show Starring Jimmy Fallon,23,14-11-17,4:00 to 4:59,Tuesday,JP,1611093,58474,837,3294
9SK1I0V6U5c,17.15.11,Lie Detector | Anwar Jibawi,Anwar Jibawi,23,14-11-17,18:00 to 18:59,Tuesday,GB,983365,60983,578,3837
VsYmwBOYfW8,17.15.11,Mean Tweets Ã¢â‚¬â€œ Jimmy Kimmel Edition,Jimmy Kimmel Live,23,14-11-17,8:00 to 8:59,Tuesday,BR,2765121,35529,1705,2388
kgaO45SyaO4,17.15.11,The New SpotMini,BostonDynamics,28,13-11-17,20:00 to 20:59,Monday,CA,3701763,56561,2495,11608
CtBca6H6Teg,17.15.11,Honest Trailers - Batman Forever,Screen Junkies,1,14-11-17,18:00 to 18:59,Tuesday,BR,829132,25109,316,3428
pcWKpGzhgq4,17.15.11,Jason Momoa Shows Off His Aquaman Quindent | The Graham Norton Show,The Graham Norton Show,24,14-11-17,12:00 to 12:59,Tuesday,JP,391049,5939,106,385
L3br0klRqF4,17.15.11,Watch live: Sessions testifies to the House Judiciary Committee,Washington Post,25,14-11-17,21:00 to 21:59,Tuesday,AU,137003,580,262,343
9kF9xY74h-E,17.15.11,Spilling Tea About Each Other!!,Dolan Twins,23,14-11-17,21:00 to 21:59,Tuesday,GB,891912,122347,455,7459
p2EY93WfBQk,17.15.11,Is the Morphe 3502 Palette Worth the Hype? | Jackie Aina,Jackie Aina,26,14-11-17,21:00 to 21:59,Tuesday,GB,175539,17130,264,1747
xL_qpDkF5A8,17.15.11,American Crime Story Season 2: The Assassination of Gianni Versace Trailer (HD),TV Promos,24,15-11-17,1:00 to 1:59,Wednesday,GB,14565,478,13,67
eQVhAN7-IAw,17.15.11,The Making of a Song: Ã¢â‚¬Å“DelicateÃ¢â‚¬Â Ã¢â‚¬â€œ watch more on Taylor Swift NOW,Taylor Swift,10,15-11-17,3:00 to 3:59,Wednesday,AU,125645,16754,65,1373
2kyS6SvSYSE,17.15.11,WE WANT TO TALK ABOUT OUR MARRIAGE,CaseyNeistat,22,13-11-17,17:00 to 17:59,Monday,AU,2188590,88099,7150,24225
Y9nDagqKL7Q,17.15.11,venting online about a hard part in a video game,ProZD,1,13-11-17,20:00 to 20:59,Monday,AU,394709,25188,281,1345
DbJ2s_g1oDc,17.15.11,10 LIFE HACKS YOU NEED TO KNOW with TEENS (REACT),REACT,24,13-11-17,20:00 to 20:59,Monday,BR,863116,20518,1030,4272
KJ12FVmumeA,17.15.11,Stephen A. Smith: Jay Cutler is a 'disease' | First Take | ESPN,ESPN,17,14-11-17,16:00 to 16:59,Tuesday,JP,200235,1197,108,627
1ZAPwfrtAFY,17.15.11,The Trump Presidency: Last Week Tonight with John Oliver (HBO),LastWeekTonight,24,13-11-17,7:00 to 7:59,Monday,JP,4632016,131784,9892,18284
qDAxDcjgn-8,17.15.11,Taylor Swift - Reputation ALBUM REVIEW,theneedledrop,10,14-11-17,23:00 to 23:59,Tuesday,JP,122426,6310,298,1624
gHZ1Qz0KiKM,17.15.11,2 Weeks with iPhone X,iJustine,28,13-11-17,19:00 to 19:59,Monday,BR,758998,19138,2272,2873
815lSYphlbw,17.15.11,Japanese Food Tour with Frank Pinello and Sakura Yagi | Sean in the Wild,First We Feast,26,14-11-17,16:00 to 16:59,Tuesday,AU,145100,5198,74,657
jr9QtXwC9vc,17.15.11,The Greatest Showman | Official Trailer 2 [HD] | 20th Century FOX,20th Century Fox,1,13-11-17,14:00 to 14:59,Monday,IN,2671756,12699,505,1010
E_86MEdNsAI,17.15.11,DISNEY SENT MICKEY MOUSE TO MY HOUSE!,Brian Hull,24,14-11-17,19:00 to 19:59,Tuesday,BR,52743,4553,33,550
Cr9oGxr0Qa0,17.15.11,Making Sandals with Zip-Ties and a Laser,William Osman,28,14-11-17,14:00 to 14:59,Tuesday,JP,121681,6095,61,731
g0K5QoEj7FQ,17.15.11,Does Gwen Stefani Know If Blake Shelton Is People's Sexiest Man Alive? | Access Hollywood,Access Hollywood,24,14-11-17,22:00 to 22:59,Tuesday,US,11404,62,26,20
l4bAoNAx2uo,17.15.11,American Things Europeans Find Weird,The Infographics Show,27,13-11-17,17:00 to 17:59,Monday,BR,419965,9805,1337,5457
TSqwDQHE1J8,17.15.11,Carey Mulligan Doesn't Tell People She's an Actress,Late Night with Seth Meyers,23,14-11-17,10:00 to 10:59,Tuesday,IN,137749,1145,61,131
puqaWrEC7tY,17.15.11,Nickelback Lyrics: Real or Fake?,Good Mythical Morning,24,13-11-17,11:00 to 11:59,Monday,AU,772235,15301,1229,3328
YVfyYrEmzgM,17.15.11,How does your body know you're full? - Hilary Coller,TED-Ed,27,13-11-17,16:00 to 16:59,Monday,BR,297147,10410,110,665
MltuW2kcREI,17.15.11,funfetti is extremely fun,emma chamberlain,24,14-11-17,20:00 to 20:59,Tuesday,US,126438,12229,86,1865
5E4ZBSInqUU,17.15.11,Marshmello - Blocks (Official Music Video),marshmello,10,13-11-17,17:00 to 17:59,Monday,BR,2285136,180284,3399,11700
jGiqc3HSxEg,17.15.11,A Study of So Bad It's Good Movies,Now You See It,27,13-11-17,15:00 to 15:59,Monday,AU,206319,11131,209,553
XrDlDj9DfZs,17.15.11,Lindsey andÃ¢â‚¬â€¹ MarkÃ¢â‚¬â„¢s - Iconic Dance - Dancing with the Stars,Dancing With The Stars,24,14-11-17,6:00 to 6:59,Tuesday,JP,60564,975,66,106
vU14JY3x81A,17.15.11,How Can You Control Your Dreams?,Life Noggin,27,13-11-17,14:00 to 14:59,Monday,GB,373457,16433,194,5220
5qpjK5DgCt4,17.15.11,"Racist Superman | Rudy Mancuso, King Bach & Lele Pons",Rudy Mancuso,23,12-11-17,19:00 to 19:59,Sunday,BR,4326684,167696,6730,9265
Z3OZyb2iWqQ,17.15.11,Colin Farrell Dishes on Rendezvous with Girlfriend,TheEllenShow,24,14-11-17,14:00 to 14:59,Tuesday,US,137860,1950,64,136
Hq89wYzOjfs,17.15.11,Amazon CEO Jeff Bezos and brother Mark give a rare interview about growing up and secrets to success,Summit,27,14-11-17,17:00 to 17:59,Tuesday,US,4009,61,6,14
vZzIS17HexE,17.15.11,Taylor Swift Instagram Story - Target 11/14/17,reputationswift,24,15-11-17,3:00 to 3:59,Wednesday,GB,3006,75,4,10
TUmyygCMMGA,17.15.11,Why the rise of the robots wonÃ¢â‚¬â„¢t mean the end of work,Vox,25,13-11-17,13:00 to 13:59,Monday,US,635985,20721,2417,4111
lZ68j2J_GOM,17.15.11,Using Other People's Showers,Gus Johnson,23,13-11-17,14:00 to 14:59,Monday,IN,130893,8177,220,349
yZGSIpcAfEo,17.15.11,Willie Reed and Joel Embiid FightÃ¯Â¼ÂEmbiid saying HE CANT FUCKIN GUARD ME!,DunkFest,17,14-11-17,4:00 to 4:59,Tuesday,IN,46954,87,18,28
zZ9FciUx6gs,17.15.11,Nickelback - The Betrayal Act III [Official Video],Nickelback,10,13-11-17,15:00 to 15:59,Monday,GB,208155,11162,569,954
zxUwbflE1SY,17.15.11,100 People Hold Their Breath for as Long as They Can,Cut,24,13-11-17,13:00 to 13:59,Monday,CA,190669,5162,131,1151
d380meD0W0M,17.15.11,I Dare You: GOING BALD!?,nigahiga,24,12-11-17,18:00 to 18:59,Sunday,JP,2509626,144816,2262,18893
7oRdswHqaf8,17.15.11,EARL GREY MACARONS- The Scran Line,The Scran Line,26,14-11-17,14:00 to 14:59,Tuesday,GB,20778,1440,24,437
oTObwUiXdYY,17.15.11,"7.3 Magnitude Earthquake Along Iraq-Iran Border Leaves At Least 400 Dead, 7,200 Injured | TIME",TIME,25,13-11-17,15:00 to 15:59,Monday,GB,30438,143,42,220
qC0I5PEhkJo,17.15.11,The perfect ice - Ice boats on Lake Geneva,MattMasonPhotography,17,14-01-10,15:00 to 15:59,Thursday,US,94694,136,11,31
VifQlJit6A0,17.15.11,(SPOILERS) 'Shiva Saves the Day' Talked About Scene Ep. 804 | The Walking Dead,amc,24,13-11-17,3:00 to 3:59,Monday,IN,211683,2279,545,1838
PaJCFHXcWmM,17.15.11,U2 - The Blackout,U2VEVO,10,13-11-17,17:00 to 17:59,Monday,JP,210393,8996,290,4043
0zk2SwmCpss,17.15.11,"Joel Embiid Full Highlights 2017.11.13 at Clippers - 32 Points, 16 Rebs, UNSTOPPABLE!",FreeDawkins,17,14-11-17,6:00 to 6:59,Tuesday,US,63780,831,12,301
SGVbdo2CkgI,17.15.11,Victoria Beckham Gives Strangers Fashion Advice for $2 in Central Park | Vanity Fair,Vanity Fair,24,14-11-17,13:00 to 13:59,Tuesday,IN,18438,563,16,29
nc99ccSXST0,17.15.11,5 Ice Cream Gadgets put to the Test,CrazyRussianHacker,28,12-11-17,21:00 to 21:59,Sunday,CA,1099318,26813,1047,3827
NfLVVJOuY5M,17.15.11,Stunning MTB masterclass: Matt Jones | Frames Of Mind,Red Bull,17,14-11-17,16:00 to 16:59,Tuesday,BR,71661,6310,18,300
F388-6yDDpc,17.15.11,Cowboys vs. Falcons | NFL Week 10 Game Highlights,NFL,17,13-11-17,0:00 to 0:59,Monday,BR,935879,5715,514,3442
KhdecX0qjNA,17.15.11,Demi Lovato - Sorry Not Sorry in the Live Lounge,BBCRadio1VEVO,10,13-11-17,20:00 to 20:59,Monday,JP,131153,7129,78,265
iIxy3JN3-jc,17.15.11,LeBron James admits he was ripping Phil Jackson and thinks DeShaun Watson should be the Browns qu...,Cleveland Cavaliers on cleveland.com,25,13-11-17,15:00 to 15:59,Monday,IN,84149,276,128,172
kWIzjMWmuYk,17.15.11,UNISEX TRY ON/CLOTHING HAUL & GIVEAWAY!!!,Mark Ferris,23,14-11-17,17:00 to 17:59,Tuesday,IN,34138,4303,29,1399
symdi5KSJts,17.15.11,Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue,Vogue,24,14-11-17,13:00 to 13:59,Tuesday,GB,144937,5246,171,280
_-aDHxoblr4,17.15.11,Is It Dangerous To Talk To A Camera While Driving?,Tom Scott,27,13-11-17,16:00 to 16:59,Monday,IN,306550,16612,160,1311
eNSN6qet1kE,17.15.11,HomeMade Electric Airplane,PeterSripol,28,13-11-17,15:00 to 15:59,Monday,JP,328325,19970,104,3336
39idVpFF7NQ,17.15.11,Roy Moore & Jeff Sessions Cold Open - SNL,Saturday Night Live,24,12-11-17,5:00 to 5:59,Sunday,BR,2472569,17959,2863,2690
U0hAC8O7RoI,17.15.11,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2,13-11-17,1:00 to 1:59,Monday,JP,341074,10915,1915,1313
5hEJsoDP2q4,17.15.11,"Justice League | Ã¢â‚¬Å“Come TogetherÃ¢â‚¬Â | Todrick Hall, J.Fla, Mario Bautista, Samantha Harvey, Clara Marz",todrickhall,24,14-11-17,17:00 to 17:59,Tuesday,AU,113963,11576,155,635
NZFhMSgbKKM,17.15.11,Dennis Smith Jr. and LeBron James go back and forth,Ben Rohrbach,17,13-11-17,15:00 to 15:59,Monday,GB,21544,83,74,62
lBHPVE3AI6Y,17.15.11,Iran-Iraq border earthquake is deadliest of 2017 - BBC News,BBC News,25,13-11-17,15:00 to 15:59,Monday,US,93322,398,43,497
e_7zHm7GsYc,17.15.11,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,10,13-11-17,15:00 to 15:59,Monday,US,68084,2530,88,117
TaTleo4cOs8,17.15.11,SHOPPING FOR NEW FISH!!!,The king of DIY,15,12-11-17,18:00 to 18:59,Sunday,GB,279092,8339,315,2371
GgVmn66oK_A,17.15.11,Which Countries Are About To Collapse?,NowThis World,25,12-11-17,14:00 to 14:59,Sunday,US,692631,9086,1406,4582
ogYum4kWXgk,17.15.11,People Are Awesome & The Pet Collective present: Pets are Awesome!,People are Awesome,24,13-11-17,13:00 to 13:59,Monday,GB,155285,4719,64,207
kIUHDwn51y8,17.15.11,Evolution of the Jeep 4x4 Utility Vehicle | Donut Media,Donut Media,2,13-11-17,15:00 to 15:59,Monday,GB,93829,2229,36,469
Lz7dya576HY,17.15.11,Why a New York Ice Cream Shop is Releasing Ham Ice Cream Ã¢â‚¬â€ The Meat Show,Eater,26,13-11-17,15:00 to 15:59,Monday,IN,31639,586,42,67
zNqCVTs38nU,17.15.11,Heidelberg's nifty hook-and-lateral to the left tackle,D3sports.com,17,13-11-17,2:00 to 2:59,Monday,JP,37524,126,77,45
ZAQs-ctOqXQ,17.15.11,One Change That Would Make Pacific Rim a Classic,Cracked,23,12-11-17,17:00 to 17:59,Sunday,AU,358358,9211,731,1385
fcVjitaM3LY,17.15.11,78557 and Proth Primes - Numberphile,Numberphile,28,13-11-17,12:00 to 12:59,Monday,JP,158173,6587,68,611
kqmhCaF5_44,17.15.11,HANSON - Finally It's Christmas (Official Lyric Video),HANSON,10,14-11-17,16:00 to 16:59,Tuesday,JP,45200,930,67,116
B5HORANmzHw,17.15.11,Founding An Inbreeding-Free Space Colony,SciShow,27,12-11-17,22:00 to 22:59,Sunday,CA,286577,9606,248,1196
6VhU_T463sU,17.15.11,The Making of Hela's Headdress from Thor: Ragnarok,Tested,28,12-11-17,15:00 to 15:59,Sunday,IN,315177,4212,171,259
JBZTZZAcFTw,17.15.11,"What $4,800 Will Get You In NYC | Sweet Digs Home Tour | Refinery29",Refinery29,26,12-11-17,16:00 to 16:59,Sunday,GB,225044,2265,775,868
eAyxMv4IBH8,17.15.11,Review of the ION Bottleless Water Cooler,Frank May,23,12-11-17,0:00 to 0:59,Sunday,CA,399491,6240,326,287
qeWvgZLz9yU,17.15.11,A Smart... MUG?! - Take apart a Heated Thermos!,JerryRigEverything,26,13-11-17,16:00 to 16:59,Monday,JP,231104,12862,347,1824
EJu_wPGFTw0,17.15.11,"Joel Embiid on win over Clippers, scuffle with Willie Reed and using social media | NBA on ESPN",NBA on ESPN,17,14-11-17,15:00 to 15:59,Tuesday,AU,5813,33,3,0
MKLlDnUqho4,17.15.11,Dead Beat Sirah ft. Skrillex (official video),SIRAH,10,14-11-17,16:00 to 16:59,Tuesday,AU,18317,1322,34,196
wwZ-T_WQ03A,17.15.11,Rick and Morty: Why Morty Matters,ScreenPrism,1,12-11-17,16:00 to 16:59,Sunday,AU,246134,5847,337,544
9XSULcLI6Hg,17.15.11,Kellyanne Conway on Roy Moore This Week Abc: TrumpÃ¢â‚¬â„¢s Not Being Briefed On This Bit By Bit 11/12/17,JimBrowski 96HourNews,25,12-11-17,15:00 to 15:59,Sunday,BR,32483,23,10,135
hz7ukDjuq4w,17.15.11,What's Inside a Detectives Car?,officer401,24,12-11-17,23:00 to 23:59,Sunday,IN,113462,4566,142,757
p2hJxyF7mok,17.15.11,New Emirates First Class Suite | Boeing 777 | Emirates,Emirates,19,12-11-17,5:00 to 5:59,Sunday,AU,311621,2425,145,465
CBVGjS_EJok,17.15.11,Amazon Christmas Advert 2017 - Toys & Games,Amazon.co.uk,24,06-11-17,17:00 to 17:59,Monday,AU,94229,217,177,0
i-LCORFB860,17.15.11,'Lightning Strike' B777-300 on departure @ KL743 // PH-BVS,Valk Aviation,19,13-11-17,9:00 to 9:59,Monday,US,571588,386,47,113
dRpNZV18N_g,17.15.11,SPAGHETTI BURRITO VS SPAGHETTI BURRITO,HellthyJunkFood,24,12-11-17,14:00 to 14:59,Sunday,IN,272604,9576,260,1619
vWYyZMH_QjA,17.15.11,Casey Neistat made a video about me,Shantell Martin,1,13-11-17,17:00 to 17:59,Monday,AU,42336,4293,89,428
MNiweoKXwfg,17.15.11,Watch Norman Reedus Come Face to Face with his Ã¢â‚¬ËœWalking DeadÃ¢â‚¬â„¢ Double,INSIDER,24,13-11-17,17:00 to 17:59,Monday,AU,13750,305,10,39
VJlSq6h0LNg,17.15.11,HOL HD: Mike Riley Monday Press Conference,Gregg Peterson,17,13-11-17,18:00 to 18:59,Monday,AU,6684,18,57,54
ijJPFowBsBc,17.15.11,HUGE BEAUTY FAVOURITES! AUTUMN LOVES!,EstÃƒÂ©e Lalonde,22,12-11-17,17:00 to 17:59,Sunday,CA,128523,4170,148,307
HBS9783c0BI,17.15.11,Jaden Smith: Watch Me,The Late Late Show with James Corden,24,14-11-17,6:00 to 6:59,Tuesday,GB,102639,3218,1085,475
n1WpP7iowLc,17.15.11,Eminem - Walk On Water (Audio) ft. BeyoncÃƒÂ©,EminemVEVO,10,10-11-17,17:00 to 17:59,Friday,CA,20539417,840642,47715,124236
PABlVzeldaM,17.15.11,U.S. Navy Three Carrier Formation in Western Pacific Ocean,U.S. Navy,25,12-11-17,13:00 to 13:59,Sunday,US,238413,732,92,618
JwboxqDylgg,17.15.11,"Canada Soccer's Women's National Team v USA International Friendly LIVE from Avaya Stadium, San Jose",Canada Soccer,17,13-11-17,5:00 to 5:59,Monday,AU,41029,296,32,33
dQvIbulWCM4,17.15.11,Celebrities on Thanksgiving 2017!,Niki and Gabi,23,12-11-17,23:00 to 23:59,Sunday,CA,805124,44513,1756,3929
pjuPpVLXDQg,17.15.11,Train Swipes Parked Vehicle,ViralHog,2,13-11-17,0:00 to 0:59,Monday,BR,55140,136,14,46
0mlNzVSJrT0,17.15.11,Me-O Cats Commercial,Nobrand,22,21-04-17,6:00 to 6:59,Friday,CA,120817,2896,210,594
n30k5CwLhS4,17.15.11,Nick Andopolis: Drummer,FaeryInLoveInc,1,29-05-11,17:00 to 17:59,Sunday,US,58469,828,253,271
0tO_l_Ed5Rs,17.15.11,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,10,11-11-17,16:00 to 16:59,Saturday,IN,360223,15873,16033,7803
BWPrk9PUwQE,17.15.11,iPhone X vs Makeup Transformation (Face ID TEST),dope2111,26,12-11-17,0:00 to 0:59,Sunday,BR,1775997,37124,1980,2695
1WDj0DddCcM,17.15.11,WATCH: Sen. Mitch McConnell on tax reform,WLKY News Louisville,25,13-11-17,16:00 to 16:59,Monday,GB,6685,11,35,18
bqgVB6Vl-lI,17.15.11,All of Jim's Best Pranks  - The Office US,The Office US,24,11-11-17,17:00 to 17:59,Saturday,IN,200060,4548,52,258
STI2fI7sKMo,17.15.11,WE GOOGLED OURSELVES | Shawn and Andrew,Shawn Johnson East,22,11-11-17,15:00 to 15:59,Saturday,CA,346924,4657,1838,734
9t9u_yPEidY,17.15.11,"Jennifer Lopez - Amor, Amor, Amor (Official Video) ft. Wisin",JenniferLopezVEVO,10,10-11-17,15:00 to 15:59,Friday,JP,12987863,216319,17751,12133
0PpNlNJ6Nng,17.15.11,Will It Watermarble?! Sister Edition | Watermarbling 9 random objects in nail polish!,Simply Nailogical,24,11-11-17,19:00 to 19:59,Saturday,BR,1981757,103407,1419,12354
sbcbvuitiTc,17.15.11,Stephon Marbury and Jimmer Fredette fight in China,NBA Highlights Ã‚Â· YouTube,17,10-11-17,18:00 to 18:59,Friday,GB,1015189,2133,2483,1465
ZhSk8mPSWCg,17.15.11,'Lord of the Rings' TV Series Gets Multi-Season Order At Amazon | News Flash | Entertainment Weekly,Entertainment Weekly,24,13-11-17,20:00 to 20:59,Monday,AU,3653,47,3,25
